更新时间,#genre#
CCTV兵器科技,http://113.119.26.196:58888/udp/239.253.43.9:5146
CCTV兵器科技,http://114.100.195.156:4022/rtp/238.1.79.56:4584
CCTV兵器科技,http://111.162.204.145:8686/rtp/225.1.2.166:5002
CCTV兵器科技,http://121.29.141.237:4022/rtp/239.253.93.47:6435
CCTV兵器科技,http://118.78.196.71:55555/rtp/226.0.2.223:9696
CCTV兵器科技,http://106.59.2.187:55555/rtp/239.200.200.91:8036
CCTV风云足球,http://175.8.180.226:7878/udp/239.76.254.52:9000
CCTV风云足球,http://58.46.70.66:8188/udp/239.76.254.52:9000
CCTV风云足球,http://58.48.104.165:4022/rtp/239.69.1.81:10126
CCTV风云足球,http://113.119.26.196:58888/udp/239.253.43.14:5146
CCTV风云足球,http://114.100.195.156:4022/rtp/238.1.79.57:4592
CCTV风云足球,http://111.162.204.145:8686/rtp/225.1.2.168:5002
CCTV风云足球,http://121.29.141.237:4022/rtp/239.253.93.254:6432
CCTV风云足球,http://118.78.196.71:55555/rtp/226.0.2.225:9712
CCTV风云足球,http://106.59.2.187:55555/rtp/239.200.200.88:8020
CCTV世界地理,http://175.8.180.226:7878/udp/239.76.254.57:9000
CCTV世界地理,http://58.46.70.66:8188/udp/239.76.254.57:9000
CCTV世界地理,http://58.48.104.165:4022/rtp/239.69.1.91:10186
CCTV世界地理,http://113.119.26.196:58888/udp/239.253.43.7:5146
CCTV世界地理,http://114.100.195.156:4022/rtp/238.1.79.60:4616
CCTV世界地理,http://111.162.204.145:8686/rtp/225.1.2.171:5002
CCTV世界地理,http://121.29.141.237:4022/rtp/239.253.92.131:6113
CCTV世界地理,http://118.78.196.71:55555/rtp/226.0.2.222:9688
CCTV世界地理,http://106.59.2.187:55555/rtp/239.200.200.130:8012
CCTV电视指南,http://175.8.180.226:7878/udp/239.76.254.61:9000
CCTV电视指南,http://58.46.70.66:8188/udp/239.76.254.61:9000
CCTV电视指南,http://113.119.26.196:58888/udp/239.253.43.10:5146
CCTV电视指南,http://114.100.195.156:4022/rtp/238.1.79.53:4560
CCTV电视指南,http://111.162.204.145:8686/rtp/225.1.2.167:5002
CCTV电视指南,http://121.29.141.237:4022/rtp/239.253.93.249:6427
CCTV电视指南,http://118.78.196.71:55555/rtp/226.0.2.218:9656
CCTV电视指南,http://106.59.2.187:55555/rtp/239.200.200.83:8000
CCTV央视文化精品,http://114.100.195.156:4022/rtp/238.1.79.54:4568
CCTV央视文化精品,http://111.162.204.145:8686/rtp/225.1.2.177:5002
CCTV央视文化精品,http://121.29.141.237:4022/rtp/239.253.93.175:6439
CCTV央视文化精品,http://106.59.2.187:55555/rtp/239.200.200.92:8028
CCTV女性时尚,http://175.8.180.226:7878/udp/239.76.254.55:9000
CCTV女性时尚,http://58.46.70.66:8188/udp/239.76.254.55:9000
CCTV女性时尚,http://113.119.26.196:58888/udp/239.253.43.8:5146
CCTV女性时尚,http://114.100.195.156:4022/rtp/238.1.79.55:4576
CCTV女性时尚,http://111.162.204.145:8686/rtp/225.1.2.172:5002
CCTV女性时尚,http://121.29.141.237:4022/rtp/239.253.92.144:6114
CCTV女性时尚,http://118.78.196.71:55555/rtp/226.0.2.226:9720
CCTV女性时尚,http://106.59.2.187:55555/rtp/239.200.200.100:8084
CCTV高尔夫网球,http://175.8.180.226:7878/udp/239.76.254.62:9000
CCTV高尔夫网球,http://58.46.70.66:8188/udp/239.76.254.62:9000
CCTV高尔夫网球,http://58.48.104.165:4022/rtp/239.69.1.83:10138
CCTV高尔夫网球,http://114.100.195.156:4022/rtp/238.1.79.58:4600
CCTV高尔夫网球,http://111.162.204.145:8686/rtp/225.1.2.169:5002
CCTV高尔夫网球,http://121.29.141.237:4022/rtp/239.253.93.122:6465
CCTV高尔夫网球,http://118.78.196.71:55555/rtp/226.0.2.217:9648
CCTV高尔夫网球,http://106.59.2.187:55555/rtp/239.200.200.89:8024
CCTV央视台球,http://175.8.180.226:7878/udp/239.76.254.58:9000
CCTV央视台球,http://58.46.70.66:8188/udp/239.76.254.58:9000
CCTV央视台球,http://58.48.104.165:4022/rtp/239.69.1.98:10224
CCTV央视台球,http://113.119.26.196:58888/udp/239.253.43.11:5146
CCTV央视台球,http://114.100.195.156:4022/rtp/238.1.79.59:4608
CCTV央视台球,http://111.162.204.145:8686/rtp/225.1.2.170:5002
CCTV央视台球,http://121.29.141.237:4022/rtp/239.253.93.231:6409
CCTV央视台球,http://118.78.196.71:55555/rtp/226.0.2.216:9640
CCTV央视台球,http://106.59.2.187:55555/rtp/239.200.200.135:8076
CETV-1,http://175.8.180.226:7878/udp/239.76.252.192:9000
CETV-1,http://175.8.180.226:7878/udp/239.76.245.192:1234
CETV-1,http://58.46.70.66:8188/udp/239.76.252.192:9000
CETV-1,http://58.46.70.66:8188/udp/239.76.245.192:1234
CETV-1,http://114.100.195.156:4022/rtp/238.1.78.158:7136
CETV-4,http://175.8.180.226:7878/udp/239.76.252.254:9000
CETV-4,http://175.8.180.226:7878/udp/239.76.245.254:1234
CETV-4,http://58.46.70.66:8188/udp/239.76.252.254:9000
CETV-4,http://58.46.70.66:8188/udp/239.76.245.254:1234
CETV早期教育,http://175.8.180.226:7878/udp/239.76.254.202:9000
CETV早期教育,http://58.46.70.66:8188/udp/239.76.254.202:9000
CETV早期教育,http://113.119.26.196:58888/udp/239.77.0.180:5146
CETV早期教育,http://111.162.204.145:8686/rtp/225.1.2.207:5002
CETV早期教育,http://121.29.141.237:4022/rtp/239.253.93.164:6440
CETV早期教育,http://118.78.196.71:55555/rtp/226.0.2.99:8704
卫视频道,#genre#
湖南卫视,http://175.8.180.226:7878/udp/239.76.253.101:9000
湖南卫视,http://175.8.180.226:7878/udp/239.76.251.85:9000
湖南卫视,http://175.8.180.226:7878/udp/239.76.253.100:9000
湖南卫视,http://175.8.180.226:7878/udp/239.76.246.101:1234
湖南卫视,http://175.8.180.226:7878/udp/239.76.246.100:1234
湖南卫视,http://58.46.70.66:8188/udp/239.76.253.101:9000
湖南卫视,http://58.46.70.66:8188/udp/239.76.251.85:9000
湖南卫视,http://58.46.70.66:8188/udp/239.76.253.100:9000
湖南卫视,http://58.46.70.66:8188/udp/239.76.246.101:1234
湖南卫视,http://58.46.70.66:8188/udp/239.76.246.100:1234
湖南卫视,http://58.48.104.165:4022/rtp/239.254.96.139:8908
湖南卫视,http://113.119.26.196:58888/udp/239.77.1.5:5146
湖南卫视,http://114.241.246.84:4022/rtp/239.3.1.132:8012
湖南卫视,http://114.254.34.19:18888/rtp/239.3.1.132:8012
湖南卫视,http://180.105.201.135:9981/rtp/239.49.8.142:6000
湖南卫视,http://180.105.201.135:9981/rtp/239.49.8.12:9418
湖南卫视,http://114.100.195.156:4022/rtp/238.1.78.160:7152
湖南卫视,http://111.162.204.145:8686/rtp/225.1.1.114:5002
湖南卫视,http://115.58.216.71:4000/rtp/225.1.4.82:1111
湖南卫视,http://121.29.141.237:4022/rtp/239.253.92.84:8015
湖南卫视,http://144.255.16.69:6688/udp/239.21.1.158:5002
湖南卫视,http://115.171.216.84:4000/udp/225.1.8.41:8012
湖南卫视,http://115.171.80.52:1688/udp/225.1.8.41:8012
湖南卫视,http://36.46.98.85:8025/rtp/239.112.205.62:5140
湖南卫视,http://118.78.196.71:55555/rtp/226.0.2.143:9056
湖南卫视,http://223.198.243.134:4000/rtp/239.253.64.114:5140
湖南卫视,http://106.59.2.187:55555/rtp/239.200.200.6:8012
湖南卫视,http://123.145.28.95:8005/udp/225.0.4.75:7980
湖南卫视,http://123.145.35.149:8001/udp/225.0.4.75:7980
湖南卫视,http://123.145.3.235:8005/udp/225.0.4.75:7980
湖南卫视,http://118.180.142.247:65535/udp/239.255.30.136:8231
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
浙江卫视,http://175.8.180.226:7878/udp/239.76.253.182:9000
浙江卫视,http://175.8.180.226:7878/udp/239.76.246.182:1234
浙江卫视,http://58.46.70.66:8188/udp/239.76.253.182:9000
浙江卫视,http://58.46.70.66:8188/udp/239.76.246.182:1234
浙江卫视,http://58.48.104.165:4022/rtp/239.254.96.143:8932
浙江卫视,http://113.119.26.196:58888/udp/239.77.1.33:5146
浙江卫视,http://114.241.246.84:4022/rtp/239.3.1.137:8036
浙江卫视,http://114.254.34.19:18888/rtp/239.3.1.137:8036
浙江卫视,http://180.105.201.135:9981/rtp/239.49.8.139:6000
浙江卫视,http://180.105.201.135:9981/rtp/239.49.8.20:9618
浙江卫视,http://114.100.195.156:4022/rtp/238.1.78.164:7184
浙江卫视,http://111.162.204.145:8686/rtp/225.1.1.112:5002
浙江卫视,http://115.58.216.71:4000/rtp/225.1.4.84:1113
浙江卫视,http://121.29.141.237:4022/rtp/239.253.92.90:8020
浙江卫视,http://144.255.16.69:6688/udp/239.21.1.90:5002
浙江卫视,http://115.171.216.84:4000/udp/225.1.8.46:8036
浙江卫视,http://115.171.80.52:1688/udp/225.1.8.46:8036
浙江卫视,http://36.46.98.85:8025/rtp/239.112.205.64:5140
浙江卫视,http://118.78.196.71:55555/rtp/226.0.2.144:9064
浙江卫视,http://223.198.243.134:4000/rtp/239.253.64.206:5140
浙江卫视,http://106.59.2.187:55555/udp/239.200.200.141:8724
浙江卫视,http://123.145.28.95:8005/udp/225.0.4.81:7980
浙江卫视,http://123.145.35.149:8001/udp/225.0.4.81:7980
浙江卫视,http://123.145.3.235:8005/udp/225.0.4.81:7980
浙江卫视,http://118.180.142.247:65535/udp/239.255.30.132:8231
东方卫视,http://175.8.180.226:7878/udp/239.76.253.186:9000
东方卫视,http://175.8.180.226:7878/udp/239.76.246.186:1234
东方卫视,http://58.46.70.66:8188/udp/239.76.253.186:9000
东方卫视,http://58.46.70.66:8188/udp/239.76.246.186:1234
东方卫视,http://58.48.104.165:4022/rtp/239.254.96.142:8926
东方卫视,http://113.119.26.196:58888/udp/239.77.1.218:5146
东方卫视,http://114.241.246.84:4022/rtp/239.3.1.136:8032
东方卫视,http://114.254.34.19:18888/rtp/239.3.1.136:8032
东方卫视,http://180.105.201.135:9981/rtp/239.49.8.140:6000
东方卫视,http://180.105.201.135:9981/rtp/239.49.8.17:9606
东方卫视,http://114.100.195.156:4022/rtp/238.1.78.163:7176
东方卫视,http://111.162.204.145:8686/rtp/225.1.2.31:5002
东方卫视,http://115.58.216.71:4000/rtp/225.1.4.85:1114
东方卫视,http://121.29.141.237:4022/rtp/239.253.92.89:8019
东方卫视,http://144.255.16.69:6688/udp/239.21.1.111:5002
东方卫视,http://115.171.216.84:4000/udp/225.1.8.45:8032
东方卫视,http://115.171.80.52:1688/udp/225.1.8.45:8032
东方卫视,http://36.46.98.85:8025/rtp/239.112.205.61:5140
东方卫视,http://118.78.196.71:55555/rtp/226.0.2.175:9312
东方卫视,http://223.198.243.134:4000/rtp/239.253.64.201:5140
东方卫视,http://106.59.2.187:55555/udp/239.200.200.8:8032
东方卫视,http://123.145.28.95:8005/udp/225.0.4.80:7980
东方卫视,http://123.145.35.149:8001/udp/225.0.4.80:7980
东方卫视,http://123.145.3.235:8005/udp/225.0.4.80:7980
东方卫视,http://118.180.142.247:65535/udp/239.255.30.130:8231
北京卫视,http://175.8.180.226:7878/udp/239.76.253.184:9000
北京卫视,http://175.8.180.226:7878/udp/239.76.246.184:1234
北京卫视,http://58.46.70.66:8188/udp/239.76.253.184:9000
北京卫视,http://58.46.70.66:8188/udp/239.76.246.184:1234
北京卫视,http://58.48.104.165:4022/rtp/239.254.96.141:8920
北京卫视,http://113.119.26.196:58888/udp/239.77.1.4:5146
北京卫视,http://113.119.26.196:58888/udp/239.77.1.151:5146
北京卫视,http://114.241.246.84:4022/rtp/239.3.1.241:8000
北京卫视,http://114.254.34.19:18888/rtp/239.3.1.241:8000
北京卫视,http://180.105.201.135:9981/rtp/239.49.8.141:6000
北京卫视,http://180.105.201.135:9981/rtp/239.49.8.11:9414
北京卫视,http://114.100.195.156:4022/rtp/238.1.78.162:7168
北京卫视,http://111.162.204.145:8686/rtp/225.1.1.113:5002
北京卫视,http://115.58.216.71:4000/rtp/225.1.4.81:1110
北京卫视,http://121.29.141.237:4022/rtp/239.253.92.87:8014
北京卫视,http://144.255.16.69:6688/udp/239.21.1.88:5002
北京卫视,http://115.171.216.84:4000/rtp/225.1.8.21:8002
北京卫视,http://115.171.80.52:1688/rtp/225.1.8.21:8002
北京卫视,http://36.46.98.85:8025/rtp/239.112.205.65:5140
北京卫视,http://118.78.196.71:55555/rtp/226.0.2.177:9328
北京卫视,http://223.198.243.134:4000/rtp/239.253.64.204:5140
北京卫视,http://106.59.2.187:55555/rtp/239.200.200.5:8024
北京卫视,http://123.145.28.95:8005/udp/225.0.4.78:7980
北京卫视,http://123.145.35.149:8001/udp/225.0.4.78:7980
北京卫视,http://123.145.3.235:8005/udp/225.0.4.78:7980
北京卫视,http://118.180.142.247:65535/udp/239.255.30.133:8231
江苏卫视,http://175.8.180.226:7878/udp/239.76.253.181:9000
江苏卫视,http://175.8.180.226:7878/udp/239.76.251.89:9000
江苏卫视,http://175.8.180.226:7878/udp/239.76.246.181:1234
江苏卫视,http://58.46.70.66:8188/udp/239.76.253.181:9000
江苏卫视,http://58.46.70.66:8188/udp/239.76.251.89:9000
江苏卫视,http://58.46.70.66:8188/udp/239.76.246.181:1234
江苏卫视,http://58.48.104.165:4022/rtp/239.254.96.144:8938
江苏卫视,http://113.119.26.196:58888/udp/239.77.1.18:5146
江苏卫视,http://114.241.246.84:4022/rtp/239.3.1.135:8028
江苏卫视,http://114.254.34.19:18888/rtp/239.3.1.135:8028
江苏卫视,http://180.105.201.135:9981/rtp/239.49.8.138:6000
江苏卫视,http://180.105.201.135:9981/rtp/239.49.8.16:9602
江苏卫视,http://114.100.195.156:4022/rtp/238.1.78.165:7192
江苏卫视,http://111.162.204.145:8686/rtp/225.1.1.126:5002
江苏卫视,http://115.58.216.71:4000/rtp/225.1.4.83:1112
江苏卫视,http://121.29.141.237:4022/rtp/239.253.92.88:8018
江苏卫视,http://144.255.16.69:6688/udp/239.21.1.89:5002
江苏卫视,http://115.171.216.84:4000/udp/225.1.8.44:8028
江苏卫视,http://115.171.80.52:1688/udp/225.1.8.44:8028
江苏卫视,http://36.46.98.85:8025/rtp/239.112.205.63:5140
江苏卫视,http://118.78.196.71:55555/rtp/226.0.2.176:9320
江苏卫视,http://223.198.243.134:4000/rtp/239.253.64.202:5140
江苏卫视,http://106.59.2.187:55555/udp/239.200.200.7:8028
江苏卫视,http://123.145.28.95:8005/udp/225.0.4.79:7980
江苏卫视,http://123.145.35.149:8001/udp/225.0.4.79:7980
江苏卫视,http://123.145.3.235:8005/udp/225.0.4.79:7980
江苏卫视,http://118.180.142.247:65535/udp/239.255.30.131:8231
安徽卫视,http://175.8.180.226:7878/udp/239.76.252.196:9000
安徽卫视,http://175.8.180.226:7878/udp/239.76.245.196:1234
安徽卫视,http://58.46.70.66:8188/udp/239.76.252.196:9000
安徽卫视,http://58.46.70.66:8188/udp/239.76.245.196:1234
安徽卫视,http://58.48.104.165:4022/rtp/239.69.1.70:10060
安徽卫视,http://113.119.26.196:58888/udp/239.77.1.92:5146
安徽卫视,http://114.241.246.84:4022/rtp/239.3.1.211:8064
安徽卫视,http://114.254.34.19:18888/rtp/239.3.1.211:8064
安徽卫视,http://180.105.201.135:9981/rtp/239.49.8.204:6000
安徽卫视,http://114.100.195.156:4022/rtp/238.1.79.27:4328
安徽卫视,http://114.100.195.156:4022/rtp/238.1.78.150:7072
安徽卫视,http://111.162.204.145:8686/rtp/225.1.1.127:5002
安徽卫视,http://115.58.216.71:4000/rtp/225.1.4.87:1116
安徽卫视,http://121.29.141.237:4022/rtp/239.253.92.209:6566
安徽卫视,http://144.255.16.69:6688/udp/239.21.1.159:5002
安徽卫视,http://115.171.216.84:4000/udp/225.1.8.52:8064
安徽卫视,http://115.171.80.52:1688/udp/225.1.8.52:8064
安徽卫视,http://36.46.98.85:8025/rtp/239.112.205.72:5140
安徽卫视,http://118.78.196.71:55555/rtp/226.0.2.145:9072
安徽卫视,http://223.198.243.134:4000/rtp/239.253.64.129:5140
安徽卫视,http://106.59.2.187:55555/udp/239.200.200.129:8720
安徽卫视,http://123.145.28.95:8005/udp/225.0.4.133:7980
安徽卫视,http://123.145.35.149:8001/udp/225.0.4.133:7980
安徽卫视,http://123.145.3.235:8005/udp/225.0.4.133:7980
安徽卫视,http://118.180.142.247:65535/udp/239.255.30.84:8231
重庆卫视,http://175.8.180.226:7878/udp/239.76.253.92:9000
重庆卫视,http://175.8.180.226:7878/udp/239.76.246.92:1234
重庆卫视,http://58.46.70.66:8188/udp/239.76.253.92:9000
重庆卫视,http://58.46.70.66:8188/udp/239.76.246.92:1234
重庆卫视,http://58.48.104.165:4022/rtp/239.69.1.149:10530
重庆卫视,http://113.119.26.196:58888/udp/239.77.1.162:5146
重庆卫视,http://114.241.246.84:4022/rtp/239.3.1.122:8160
重庆卫视,http://114.254.34.19:18888/rtp/239.3.1.122:8160
重庆卫视,http://180.105.201.135:9981/rtp/239.49.8.149:6000
重庆卫视,http://180.105.201.135:9981/rtp/239.49.8.57:9830
重庆卫视,http://114.100.195.156:4022/rtp/238.1.78.31:6176
重庆卫视,http://111.162.204.145:8686/rtp/225.1.1.155:5002
重庆卫视,http://115.58.216.71:4000/rtp/225.1.4.157:1308
重庆卫视,http://121.29.141.237:4022/rtp/239.253.92.10:6053
重庆卫视,http://144.255.16.69:6688/udp/239.21.1.233:5002
重庆卫视,http://115.171.216.84:4000/udp/225.1.8.172:8162
重庆卫视,http://115.171.80.52:1688/udp/225.1.8.172:8162
重庆卫视,http://36.46.98.85:8025/rtp/239.112.205.179:5140
重庆卫视,http://118.78.196.71:55555/rtp/226.0.2.174:9304
重庆卫视,http://223.198.243.134:4000/rtp/239.253.64.55:5140
重庆卫视,http://106.59.2.187:55555/rtp/239.200.200.49:8264
重庆卫视,http://123.145.28.95:8005/udp/225.0.4.187:7980
重庆卫视,http://123.145.35.149:8001/udp/225.0.4.187:7980
重庆卫视,http://123.145.3.235:8005/udp/225.0.4.187:7980
重庆卫视,http://118.180.142.247:65535/udp/239.255.30.89:8231
四川卫视,http://175.8.180.226:7878/udp/239.76.253.91:9000
四川卫视,http://175.8.180.226:7878/udp/239.76.246.91:1234
四川卫视,http://58.46.70.66:8188/udp/239.76.253.91:9000
四川卫视,http://58.46.70.66:8188/udp/239.76.246.91:1234
四川卫视,http://58.48.104.165:4022/rtp/239.69.1.169:10650
四川卫视,http://113.119.26.196:58888/udp/239.77.1.215:5146
四川卫视,http://114.241.246.84:4022/rtp/239.3.1.29:8288
四川卫视,http://114.254.34.19:18888/rtp/239.3.1.29:8288
四川卫视,http://180.105.201.135:9981/rtp/239.49.1.43:6000
四川卫视,http://114.100.195.156:4022/rtp/238.1.78.30:6168
四川卫视,http://111.162.204.145:8686/rtp/225.1.1.123:5002
四川卫视,http://115.58.216.71:4000/rtp/225.1.4.151:1306
四川卫视,http://121.29.141.237:4022/rtp/239.253.92.16:6043
四川卫视,http://144.255.16.69:6688/udp/239.21.2.15:5002
四川卫视,http://115.171.216.84:4000/rtp/225.1.8.142:8288
四川卫视,http://115.171.80.52:1688/rtp/225.1.8.142:8288
四川卫视,http://36.46.98.85:8025/rtp/239.112.205.184:5140
四川卫视,http://118.78.196.71:55555/rtp/226.0.2.179:9344
四川卫视,http://223.198.243.134:4000/rtp/239.253.64.36:5140
四川卫视,http://106.59.2.187:55555/udp/239.200.201.137:8796
四川卫视,http://123.145.28.95:8005/udp/225.0.4.204:7980
四川卫视,http://123.145.35.149:8001/udp/225.0.4.204:7980
四川卫视,http://123.145.3.235:8005/udp/225.0.4.204:7980
四川卫视,http://118.180.142.247:65535/udp/239.255.30.91:8231
东南卫视,http://175.8.180.226:7878/udp/239.76.252.190:9000
东南卫视,http://175.8.180.226:7878/udp/239.76.245.190:1234
东南卫视,http://58.46.70.66:8188/udp/239.76.252.190:9000
东南卫视,http://58.46.70.66:8188/udp/239.76.245.190:1234
东南卫视,http://58.48.104.165:4022/rtp/239.69.1.108:10286
东南卫视,http://113.119.26.196:58888/udp/239.77.1.104:5146
东南卫视,http://114.241.246.84:4022/rtp/239.3.1.156:8148
东南卫视,http://114.254.34.19:18888/rtp/239.3.1.156:8148
东南卫视,http://180.105.201.135:9981/rtp/239.49.1.45:6000
东南卫视,http://114.100.195.156:4022/rtp/238.1.78.22:6104
东南卫视,http://115.58.216.71:4000/rtp/225.1.4.228:1274
东南卫视,http://121.29.141.237:4022/rtp/239.253.92.201:6146
东南卫视,http://144.255.16.69:6688/udp/239.21.1.113:5002
东南卫视,http://115.171.216.84:4000/udp/225.1.8.79:8148
东南卫视,http://115.171.80.52:1688/udp/225.1.8.79:8148
东南卫视,http://36.46.98.85:8025/rtp/239.112.205.182:5140
东南卫视,http://118.78.196.71:55555/rtp/226.0.2.188:9416
东南卫视,http://223.198.243.134:4000/rtp/239.253.64.66:5140
东南卫视,http://106.59.2.187:55555/udp/239.200.201.69:8764
东南卫视,http://123.145.28.95:8005/udp/225.0.4.200:7980
东南卫视,http://123.145.35.149:8001/udp/225.0.4.200:7980
东南卫视,http://123.145.3.235:8005/udp/225.0.4.200:7980
东南卫视,http://118.180.142.247:65535/udp/239.255.30.86:8231
深圳卫视,http://175.8.180.226:7878/udp/239.76.253.188:9000
深圳卫视,http://175.8.180.226:7878/udp/239.76.246.188:1234
深圳卫视,http://58.46.70.66:8188/udp/239.76.253.188:9000
深圳卫视,http://58.46.70.66:8188/udp/239.76.246.188:1234
深圳卫视,http://58.48.104.165:4022/rtp/239.254.96.137:8896
深圳卫视,http://113.119.26.196:58888/udp/239.77.1.3:5146
深圳卫视,http://113.119.26.196:58888/udp/239.77.0.130:5146
深圳卫视,http://114.241.246.84:4022/rtp/239.3.1.134:8020
深圳卫视,http://114.254.34.19:18888/rtp/239.3.1.134:8020
深圳卫视,http://180.105.201.135:9981/rtp/239.49.8.145:6000
深圳卫视,http://180.105.201.135:9981/rtp/239.49.8.15:9430
深圳卫视,http://114.100.195.156:4022/rtp/238.1.78.156:7120
深圳卫视,http://111.162.204.145:8686/rtp/225.1.1.117:5002
深圳卫视,http://115.58.216.71:4000/rtp/225.1.4.90:1119
深圳卫视,http://121.29.141.237:4022/rtp/239.253.92.86:8017
深圳卫视,http://144.255.16.69:6688/udp/239.21.1.93:5002
深圳卫视,http://115.171.216.84:4000/udp/225.1.8.43:8020
深圳卫视,http://115.171.80.52:1688/udp/225.1.8.43:8020
深圳卫视,http://36.46.98.85:8025/rtp/239.112.205.67:5140
深圳卫视,http://118.78.196.71:55555/rtp/226.0.2.147:9088
深圳卫视,http://223.198.243.134:4000/rtp/239.253.64.203:5140
深圳卫视,http://106.59.2.187:55555/rtp/239.200.200.67:8776
深圳卫视,http://123.145.28.95:8005/udp/225.0.4.202:7980
深圳卫视,http://123.145.35.149:8001/udp/225.0.4.202:7980
深圳卫视,http://123.145.3.235:8005/udp/225.0.4.202:7980
深圳卫视,http://118.180.142.247:65535/udp/239.255.30.135:8231
广东卫视,http://175.8.180.226:7878/udp/239.76.252.189:9000
广东卫视,http://175.8.180.226:7878/udp/239.76.245.189:1234
